conditionID,campaignID,raceTextShown,imageShown,feedbackShown,turkMaster,blockID,turkID,turkAge,turkGender,turkRace,turkEducation,turkScore,turkDuration,turkFactor1,turkFactor2,turkFactor3,turkFactor4,turkFactor5,turkFactor6,turkFactor7,turkFactor8,turkFactor9,imageID,questionNum,defID,turkResponse,compasScore,groundTruth,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BF-007,q31,1022,0,1,0,2,1,31,0,0,0,45,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BF-001,q32,3635,1,4,0,2,1,24,0,0,2,89,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-016,q33,7678,1,7,1,2,0,28,0,2,7,306,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-012,q34,1642,0,6,0,1,0,29,0,0,1,45,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-016,q35,10044,0,2,1,1,0,34,0,0,0,374,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-002,q36,9924,0,3,1,1,0,29,0,0,0,15,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-005,q37,1024,0,2,0,2,0,27,0,0,0,306,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, LM-215,q38,9501,0,1,0,3,0,45,0,0,0,45,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-003,q39,4766,1,9,1,1,0,26,0,0,2,190,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-002,q40,7652,1,8,1,2,0,25,0,0,8,172,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BF-224,q41,8938,0,5,0,2,1,48,0,0,0,45,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-201,q42,2910,0,4,0,1,0,42,0,0,0,128,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-001,q43,2719,0,4,1,2,0,23,0,0,1,167,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-036,q44,3398,1,10,1,2,0,21,1,2,3,92,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-014,q45,7324,0,1,0,1,0,30,0,0,0,169,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-212,q46,5557,0,4,1,2,0,51,0,0,0,423,0
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-001,q47,8141,0,4,0,1,0,21,0,0,0,400,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BM-004,q48,10307,1,6,0,2,0,31,2,0,6,169,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, WM-006,q49,7412,0,2,1,1,0,28,0,0,0,169,1
4,p1,0,0,1,1,1,A3QSJY1FFN0N6V,3,1,1,3,31,398,4,7,5,6,9,8,3,2,1, BF-024,q50,5647,0,1,1,2,1,42,0,0,0,133,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-220,q01,282,1,4,1,1,0,45,0,0,8,423,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-018,q02,794,1,5,1,2,0,29,0,0,5,253,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BF-001,q03,4860,0,2,0,2,1,24,0,0,0,45,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-023,q04,1066,0,2,0,1,0,40,0,0,1,222,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-013,q05,4640,1,10,1,2,0,25,0,1,10,112,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-016,q06,10220,0,3,0,2,0,24,0,0,1,246,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WF-221,q07,6189,0,2,0,1,1,46,0,0,1,167,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-201,q08,2034,0,2,0,1,0,37,0,0,2,209,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-002,q09,375,1,2,0,1,0,30,0,0,4,159,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-225,q10,10748,0,1,0,1,0,44,0,0,1,45,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-213,q11,6240,0,1,0,2,0,50,0,0,0,306,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-021,q12,6207,0,8,1,2,0,38,0,0,0,145,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-012,q13,9407,1,7,0,2,0,40,0,0,20,129,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-020,q14,1490,0,4,1,2,0,30,0,0,4,45,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-013,q15,6884,0,8,0,1,0,29,0,0,0,18,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, empty,q16,5500,0,4,0,1,0,72,0,0,7,344,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-012,q17,726,0,6,1,1,0,34,0,0,4,303,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-015,q18,4098,1,4,1,2,0,26,0,0,4,344,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-223,q19,4629,0,1,1,1,0,55,0,0,0,45,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-009,q20,3647,1,3,0,2,0,20,0,0,0,190,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-212,q21,5765,1,9,0,2,0,51,1,0,19,175,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, empty,q22,3248,1,1,1,1,0,70,0,0,11,306,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-002,q23,1103,1,8,0,2,0,22,0,0,0,246,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-018,q24,4977,1,7,1,1,0,39,6,1,17,306,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WF-003,q25,5049,0,2,0,1,1,26,0,0,0,128,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-010,q26,8046,1,10,1,2,0,27,0,0,13,246,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, empty,q27,7032,0,2,0,1,1,58,0,0,1,134,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WF-001,q28,7897,0,5,1,1,1,24,0,0,0,45,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, empty,q29,4991,1,3,1,2,0,58,0,0,10,306,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-221,q30,2002,1,5,0,1,0,49,0,0,12,283,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, AM-215,q31,8162,1,2,0,4,0,48,0,0,0,15,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-011,q32,10502,0,1,0,1,0,31,0,0,0,169,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-019,q33,1361,1,3,1,2,0,27,0,0,5,142,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WF-005,q34,408,1,3,0,1,1,22,0,0,1,246,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BF-024,q35,1195,1,7,0,2,1,37,0,0,3,336,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-001,q36,3854,1,3,1,2,0,22,0,0,1,190,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-034,q37,4943,1,9,1,2,0,46,1,0,9,190,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-218,q38,2703,0,7,0,2,0,51,0,0,3,172,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-011,q39,4546,0,1,1,2,0,32,0,0,0,306,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-004,q40,913,1,8,1,2,0,31,0,0,3,425,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-003,q41,1941,0,1,0,2,0,28,0,0,0,134,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-017,q42,7834,0,2,0,2,0,33,0,0,1,169,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, BM-005,q43,7920,0,4,0,2,0,22,0,0,0,289,1
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, empty,q44,3010,0,1,0,1,0,58,0,0,0,132,0
4,p1,0,0,1,1,2,A1J1KT1EGGAKC5,2,1,1,2,33,979,4,3,7,6,9,8,5,1,2, WM-003,q45,2525,0,2,0,1,0,28,0,0,0,86,1
