PartitionKey,RowKey,Timestamp,ResultDateTime,BlockId,ConditionId,CampaignNumber,FeedBackIsOn,WorkerId,Age,Gender,Race,Education,Factor,Code,Score,CatchFailCorrectCount,Responses,StudyDuration
20190111231139446,,2019-01-11T23:11:39.504Z,2019-01-11T23:11:39.446Z,17,2,p4,false,A2M3FPQF852HW5,25-34,male,caucasian,some-college,Number of Prior Crimes; Crime Description; Age; Felony/Misdemeanor Status; Gender; Juvenile Felony Count; Juvenile Misdemeanor Count; Ethnicity; Image; ,nxs0917wu3c6f7abxrao2nw6xp1,31,3," WM-001:5349:No:Yes, BM-009:10010:No:Yes, empty:10577:Yes:Yes, BM-013:5818:No:No, BM-010:7455:No:No, LF-200:2410:Yes:No, BM-005:2211:Yes:Yes, WM-002:6056:Yes:Yes, empty:9662:No:No, BF-002:446:No:No, BM-002:2153:Yes:Yes, WM-006:8747:Yes:Yes, LM-207:6911:No:Yes, empty:6939:No:No, empty:2767:No:Yes, BM-004:2514:Yes:Yes, WM-221:9170:No:No, WM-004:3229:No:No, BF-001:8416:No:No, BM-025:1526:Yes:No, WF-221:6818:No:Yes, WM-018:3941:No:No, LF-201:1795:No:No, empty:8970:No:Yes, WF-014:222:No:No, WM-011:10920:Yes:No, BM-037:8191:No:No, WM-009:4634:No:Yes, WM-023:3444:No:Yes, BF-203:4421:Yes:Yes, BM-011:7615:No:No, BM-017:2930:Yes:Yes, BM-036:2448:No:Yes, LM-206:1004:Yes:Yes, BM-021:6606:No:No, BM-012:5515:No:No, WM-003:156:No:Yes, BM-020:2618:Yes:Yes, empty:8703:No:No, LM-200:1562:No:No, BM-212:3676:No:No, BM-001:10536:Yes:Yes, BM-015:2772:No:Yes, empty:2820:No:No, BF-007:10851:No:Yes, BM-003:10997:No:No, WF-022:1153:No:Yes, WM-010:1329:No:Yes, BM-018:5123:No:Yes, BM-034:4596:No:Yes",244
20190111231149426,,2019-01-11T23:11:49.504Z,2019-01-11T23:11:49.426Z,10,3,p4,false,A2G7N0X0PNX0EE,25-34,male,asian,bachelors,Number of Prior Crimes; Felony/Misdemeanor Status; Juvenile Felony Count; Juvenile Misdemeanor Count; Crime Description; Age; Gender; Ethnicity; Image; ,nxswlel12kuovcl1pwwrora51,32,3," BF-010:4520:Yes:Yes, BF-007:5372:No:No, WM-023:208:Yes:Yes, BM-004:5673:Yes:Yes, BM-002:5249:No:No, LM-201:9831:No:Yes, WM-004:4870:No:No, empty:5968:Yes:Yes, BM-018:10136:Yes:Yes, LM-215:7148:Yes:No, BM-212:2165:No:Yes, WF-022:1300:No:No, AM-219:4593:No:No, BM-213:4754:Yes:No, WM-221:2687:No:No, BM-020:5387:No:Yes, WM-002:4182:No:No, BM-009:10949:Yes:Yes, BM-012:5369:No:No, BM-017:7099:Yes:No, WM-006:3641:No:No, BM-036:480:No:Yes, LM-207:9495:Yes:Yes, WM-013:7847:No:No, BM-005:6690:Yes:Yes, BM-003:8471:Yes:Yes, WM-011:5623:No:Yes, LM-200:8563:No:No, BM-010:5069:Yes:Yes, WM-018:6360:No:No, WM-201:3952:No:No, BM-015:9229:No:No, WM-009:2841:Yes:No, BM-001:1522:Yes:No, WM-001:4524:Yes:No, BF-009:4748:No:No, WF-014:1841:No:No, BM-218:3255:Yes:No, WM-024:3110:No:Yes, BM-013:22:Yes:No, BM-016:1718:Yes:Yes, BF-001:657:Yes:Yes, BF-203:3084:Yes:No, empty:3055:Yes:No, WM-003:10807:Yes:Yes, WF-002:8438:Yes:Yes, BM-034:6449:Yes:Yes, BM-011:2400:Yes:No, LM-202:8863:Yes:Yes, WM-012:5563:No:Yes",590
20190111231150341,,2019-01-11T23:11:50.404Z,2019-01-11T23:11:50.341Z,15,2,p4,false,AZZA3J049G7R5,25-34,female,asian,some-college,Number of Prior Crimes; Felony/Misdemeanor Status; Crime Description; Juvenile Misdemeanor Count; Juvenile Felony Count; Age; ,nxs4hjwdm7lnuhgtnt3kc2g9w1BB,34,3," WF-002:2583:Yes:No, BM-034:2402:Yes:Yes, BM-013:10509:Yes:No, WM-221:4931:No:Yes, empty:2632:No:No, BM-004:70:No:No, empty:2438:No:No, BM-002:5935:Yes:Yes, BM-016:9136:Yes:No, BM-015:7341:No:Yes, BM-003:7916:No:No, LF-202:5951:No:No, BM-011:10894:Yes:No, WM-223:4288:No:No, LM-215:7206:Yes:Yes, BM-012:5042:Yes:Yes, WF-001:8728:No:No, BM-009:7894:No:No, WM-004:7320:Yes:Yes, WM-013:5326:Yes:Yes, empty:2278:No:Yes, WM-011:10484:Yes:No, LM-202:728:Yes:Yes, BM-019:9436:Yes:Yes, BM-001:7459:Yes:Yes, WF-022:1452:No:Yes, empty:3774:No:No, BM-010:9509:Yes:Yes, WF-008:8223:Yes:No, WM-006:3805:No:Yes, BF-007:7166:No:No, WF-026:10871:No:No, BM-021:3999:No:No, WM-002:1241:No:Yes, WM-023:5052:No:No, WM-003:963:Yes:No, LM-210:10271:No:No, WM-018:6249:Yes:Yes, WM-012:1196:No:No, WF-014:990:No:No, LF-200:8866:No:No, LM-200:10660:No:Yes, WM-220:863:Yes:No, BM-023:934:Yes:Yes, BF-024:7868:No:No, BM-005:6864:Yes:Yes, WM-014:7807:Yes:Yes, WM-201:4159:No:Yes, LM-201:9556:No:No, BM-025:4397:Yes:Yes",364
20190111231200407,,2019-01-11T23:12:00.505Z,2019-01-11T23:12:00.407Z,15,4,p4,false,A1710X6OIQP62Q,35-44,female,caucasian,associates,Number of Prior Crimes; Crime Description; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Juvenile Felony Count; Age; Ethnicity; Gender; Image; ,nxsbv5wno35dbflr9kev7h281,32,3," empty:2632:Yes:No, BM-001:7459:Yes:Yes, WM-201:4159:No:Yes, BM-003:7916:No:No, WF-014:990:No:No, WF-002:2583:Yes:No, WM-223:4288:No:No, WM-023:5052:No:No, BF-007:7166:No:No, LF-202:5951:No:No, WM-011:10484:No:No, WF-001:8728:No:No, LM-215:7206:Yes:Yes, BM-012:5042:Yes:Yes, BM-005:6864:Yes:Yes, BM-002:5935:Yes:Yes, BM-034:2402:Yes:Yes, LM-202:728:Yes:Yes, LM-201:9556:No:No, BM-025:4397:No:Yes, WF-022:1452:No:Yes, BM-023:934:Yes:Yes, BM-019:9436:Yes:Yes, BM-013:10509:Yes:No, WM-013:5326:No:Yes, LF-200:8866:No:No, WF-026:10871:No:No, WM-221:4931:No:Yes, WM-004:7320:Yes:Yes, WM-006:3805:No:Yes, empty:2438:No:No, WM-014:7807:Yes:Yes, WM-012:1196:No:No, BM-015:7341:No:Yes, WM-018:6249:No:Yes, WM-002:1241:No:Yes, BM-004:70:No:No, BM-009:7894:No:No, BF-024:7868:No:No, BM-011:10894:Yes:No, BM-010:9509:Yes:Yes, WM-003:963:No:No, empty:3774:No:No, empty:2278:No:Yes, WM-220:863:Yes:No, BM-016:9136:Yes:No, LM-210:10271:No:No, BM-021:3999:No:No, WF-008:8223:Yes:No, LM-200:10660:No:Yes",666
20190111231214882,,2019-01-11T23:12:15.003Z,2019-01-11T23:12:14.882Z,15,2,p4,false,ARN2SKPX80YV1,18-24,male,caucasian,associates,Number of Prior Crimes; Felony/Misdemeanor Status; Juvenile Felony Count; Juvenile Misdemeanor Count; Crime Description; Age; Ethnicity; Gender; Image; ,nxsmhhgktb48bwq98b68hp1b1BB,33,3," BM-012:5042:Yes:Yes, WM-023:5052:No:No, BM-013:10509:No:No, empty:2278:No:Yes, LM-215:7206:Yes:Yes, LF-200:8866:No:No, WF-008:8223:Yes:No, BM-003:7916:No:No, empty:3774:No:No, BM-034:2402:Yes:Yes, BM-021:3999:No:No, WF-022:1452:No:Yes, WM-220:863:Yes:No, BF-024:7868:No:No, WM-004:7320:Yes:Yes, WM-012:1196:No:No, WM-002:1241:No:Yes, LM-201:9556:No:No, BM-025:4397:No:Yes, LM-210:10271:No:No, BF-007:7166:No:No, BM-023:934:No:Yes, empty:2632:No:No, WF-014:990:No:No, BM-009:7894:No:No, WM-014:7807:Yes:Yes, WM-013:5326:No:Yes, WM-006:3805:No:Yes, WM-003:963:No:No, WM-018:6249:No:Yes, WF-001:8728:No:No, empty:2438:No:No, BM-019:9436:Yes:Yes, WM-221:4931:No:Yes, WF-002:2583:Yes:No, BM-010:9509:Yes:Yes, BM-002:5935:No:Yes, LM-202:728:Yes:Yes, BM-001:7459:Yes:Yes, WF-026:10871:No:No, BM-015:7341:No:Yes, LF-202:5951:No:No, BM-011:10894:No:No, BM-005:6864:Yes:Yes, LM-200:10660:No:Yes, WM-201:4159:No:Yes, BM-016:9136:Yes:No, WM-223:4288:No:No, BM-004:70:No:No, WM-011:10484:No:No",206
20190111231222429,,2019-01-11T23:12:22.505Z,2019-01-11T23:12:22.429Z,6,4,p4,false,A1M0JDU08K384,25-34,male,caucasian,bachelors,,nxsgnbp12ryttbxfku22drq80,26,2," WM-223:8905:Yes:No, BF-024:7578:No:No, BF-027:9405:No:Yes, WM-004:8188:Yes:No, WM-011:5923:No:No, BF-203:4686:No:No, LM-215:6424:Yes:No, WM-221:9045:No:No, BM-033:8881:Yes:Yes, empty:7472:No:No, LM-201:893:No:No, BM-022:5330:Yes:Yes, WM-002:4226:No:Yes, BM-021:4637:No:Yes, WF-002:206:Yes:Yes, BF-211:5852:No:No, WM-249:3215:Yes:No, BF-007:5575:No:Yes, BM-212:8054:No:No, BM-012:7348:Yes:No, BM-011:6908:No:Yes, WM-019:552:Yes:Yes, WM-006:8248:No:Yes, WM-001:9150:No:Yes, empty:7555:No:No, WM-012:3790:Yes:No, LM-200:9437:No:No, BM-017:7985:No:No, BM-004:4101:No:Yes, WM-023:6229:No:Yes, WM-010:5134:No:Yes, BM-020:4967:Yes:Yes, WM-248:9830:No:No, LM-226:2605:No:No, BF-001:4404:Yes:Yes, BM-029:4907:No:Yes, WM-013:10491:No:No, WM-003:4258:Yes:No, WM-017:10008:No:Yes, WM-015:7259:No:No, BF-009:227:No:Yes, LM-203:10878:Yes:Yes, BM-034:800:No:Yes, BM-001:8882:No:Yes, WM-018:1865:No:No, BM-025:3289:Yes:No, BM-002:2758:No:No, BM-003:2476:No:Yes, WM-009:6379:No:No, BM-018:2955:No:No",74
20190111231250912,,2019-01-11T23:12:51.003Z,2019-01-11T23:12:50.912Z,18,1,p4,false,A11J5L43JXFWOJ,25-34,female,caucasian,bachelors,Gender; Age; Image; Ethnicity; Crime Description; Number of Prior Crimes; Juvenile Felony Count; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; ,nxs7ikbg88i9kfbdyckyj3jbe0,28,1," BM-011:8501:Yes:Yes, WM-220:2943:Yes:No, BM-023:5646:Yes:Yes, LM-206:8041:No:Yes, BM-018:7411:Yes:No, BM-009:4971:Yes:Yes, WF-221:6963:Yes:No, BM-020:2149:Yes:Yes, BM-024:8111:Yes:Yes, WM-002:4719:No:No, WF-026:154:Yes:Yes, WF-001:947:Yes:No, WM-201:2843:Yes:No, BF-001:400:No:Yes, LM-203:1553:Yes:Yes, empty:9235:No:No, WM-004:7930:No:Yes, BM-004:6766:Yes:Yes, empty:9216:Yes:No, BM-001:2053:No:No, BM-015:10946:Yes:No, empty:319:Yes:Yes, empty:1397:No:No, WM-221:2613:Yes:No, WM-006:10899:No:Yes, BM-003:9219:Yes:No, WM-018:8205:No:Yes, empty:7269:Yes:No, BF-002:8358:No:No, BM-017:10645:No:No, empty:4820:Yes:Yes, BM-016:364:Yes:No, empty:8641:Yes:No, LM-200:4368:No:Yes, WM-003:2794:Yes:Yes, WM-023:9283:Yes:Yes, BM-032:9636:Yes:Yes, BM-029:9868:No:No, BM-013:8832:No:Yes, WM-009:6537:Yes:Yes, BM-002:2723:Yes:Yes, BM-019:2515:No:No, BM-012:2216:No:No, BM-022:2206:No:No, WM-223:5801:Yes:Yes, BM-010:10841:No:Yes, WF-014:4164:Yes:No, BF-003:9277:No:No, BM-005:3847:No:Yes, BM-036:8518:Yes:Yes",152
20190111231252590,,2019-01-11T23:12:52.703Z,2019-01-11T23:12:52.590Z,5,2,p4,false,A279YSE7NB16M0,35-44,male,caucasian,bachelors,Number of Prior Crimes; Juvenile Felony Count; Crime Description; ,nxs1lpp82jvtuseb8fvzp7oln0,31,2," BM-037:10076:Yes:No, BM-033:5882:No:Yes, BF-003:1160:No:No, empty:7958:Yes:No, BM-005:2195:Yes:Yes, WF-003:4444:Yes:No, WM-220:2790:No:No, WM-001:2533:No:Yes, BM-024:3322:No:Yes, WM-002:1130:Yes:Yes, BM-019:9617:Yes:Yes, WM-010:6377:Yes:Yes, BM-036:1870:No:No, BM-018:3602:Yes:Yes, BM-206:10706:No:No, BM-010:4342:No:Yes, BF-001:115:No:Yes, WF-237:6586:Yes:Yes, WM-023:2156:No:Yes, empty:4724:Yes:Yes, BM-002:2006:No:Yes, BM-004:7602:Yes:Yes, BM-013:7457:Yes:Yes, WM-201:2586:No:No, BM-015:6129:No:No, BM-025:1044:Yes:No, BM-020:6251:Yes:No, BM-001:2901:Yes:Yes, BM-016:7258:Yes:Yes, LM-215:2502:No:No, WM-003:4996:Yes:No, BM-017:6170:Yes:Yes, BM-012:10319:Yes:Yes, WF-221:10401:No:No, empty:7003:Yes:Yes, WM-004:3309:Yes:Yes, WM-018:5543:Yes:Yes, WM-006:3863:No:No, BM-023:1059:Yes:No, LM-200:2020:Yes:No, BM-044:9357:Yes:No, BF-024:7636:No:No, empty:9833:No:No, WM-009:10327:No:No, BM-003:2737:Yes:Yes, BM-011:3145:Yes:Yes, WF-001:4122:No:No, BF-002:5433:No:Yes, BM-021:5307:Yes:No, BM-009:6096:No:Yes",292
20190111231307916,,2019-01-11T23:13:07.978Z,2019-01-11T23:13:07.916Z,2,4,p4,false,A1F33PWODESS7J,55-64,male,caucasian,bachelors,Number of Prior Crimes; Juvenile Felony Count; Juvenile Misdemeanor Count; Felony/Misdemeanor Status; Gender; Age; Crime Description; Ethnicity; Image; ,nxsomba7hsgtwhcob6gu50rb1BB,33,3," WF-001:7897:No:Yes, WM-023:1066:No:No, WM-013:6884:No:No, BM-009:3647:No:No, empty:3248:Yes:Yes, BM-017:7834:Yes:No, BM-218:2703:No:No, WM-012:726:Yes:Yes, BM-004:913:Yes:Yes, BM-015:4098:Yes:Yes, BM-025:838:No:No, BM-020:1490:Yes:Yes, BM-212:5765:Yes:No, BM-018:794:Yes:Yes, BM-002:1103:No:No, BF-024:1195:Yes:No, BM-013:4640:Yes:Yes, WM-003:2525:No:No, WM-221:2002:Yes:No, WM-225:10748:Yes:No, WM-220:282:Yes:Yes, BM-022:5270:No:No, BM-012:9407:Yes:No, LM-200:9634:Yes:No, WM-011:10502:No:No, WM-002:375:Yes:No, empty:5500:Yes:No, WM-004:10423:Yes:Yes, BM-010:8046:Yes:Yes, BM-005:7920:No:No, BM-021:6207:No:Yes, BM-001:3854:Yes:Yes, WM-018:4977:Yes:Yes, WF-005:408:Yes:No, WM-201:2034:Yes:No, WF-003:5049:No:No, WF-221:6189:No:No, BM-225:4161:No:Yes, empty:4991:Yes:Yes, BM-011:4546:No:Yes, BM-213:6240:No:No, empty:3010:No:No, BM-034:4943:Yes:Yes, BM-019:1361:Yes:Yes, AM-215:8162:No:No, WM-223:4629:No:Yes, BM-003:1941:No:No, empty:7032:No:No, BF-001:4860:No:No, BM-016:10220:Yes:No",733
20190111231314533,,2019-01-11T23:13:14.601Z,2019-01-11T23:13:14.533Z,15,3,p4,false,A3730GY48P15OX,45-54,female,african-american,high-school,Age; Crime Description; Felony/Misdemeanor Status; Number of Prior Crimes; Image; Gender; Juvenile Misdemeanor Count; Juvenile Felony Count; Ethnicity; ,nxs9je0zw7f48is7astwgko081,31,3," WM-012:1196:No:No, BM-025:4397:Yes:Yes, LM-200:10660:Yes:Yes, BM-012:5042:Yes:Yes, WM-018:6249:No:Yes, BM-010:9509:Yes:Yes, BM-004:70:No:No, BM-005:6864:Yes:Yes, WF-002:2583:Yes:No, WM-002:1241:No:Yes, BM-034:2402:Yes:Yes, LM-202:728:Yes:Yes, WM-023:5052:No:No, BM-001:7459:Yes:Yes, BM-023:934:No:Yes, WM-003:963:Yes:No, WF-001:8728:No:No, WM-006:3805:No:Yes, WM-201:4159:No:Yes, LF-200:8866:No:No, BM-013:10509:No:No, BF-007:7166:No:No, BM-003:7916:No:No, WF-022:1452:Yes:Yes, empty:3774:No:No, WM-220:863:Yes:No, WM-014:7807:Yes:Yes, BM-016:9136:Yes:No, LM-215:7206:Yes:Yes, BM-019:9436:Yes:Yes, WM-221:4931:No:Yes, LM-201:9556:No:No, WF-026:10871:No:No, WM-011:10484:Yes:No, WM-004:7320:No:Yes, empty:2278:No:Yes, BM-015:7341:No:Yes, BM-002:5935:Yes:Yes, BM-021:3999:No:No, empty:2438:No:No, WF-014:990:No:No, BM-011:10894:Yes:No, BM-009:7894:No:No, BF-024:7868:Yes:No, WM-013:5326:No:Yes, LM-210:10271:No:No, empty:2632:Yes:No, WF-008:8223:Yes:No, LF-202:5951:No:No, WM-223:4288:No:No",596
20190111231316366,,2019-01-11T23:13:16.403Z,2019-01-11T23:13:16.366Z,19,4,p4,false,AEFE78VGZFKRY,25-34,male,caucasian,associates,Number of Prior Crimes; Crime Description; Felony/Misdemeanor Status; Age; Gender; ,nxsatund0b1jpjbecbszhcl2t1BB,33,3," BM-023:7334:No:Yes, BM-001:1146:Yes:Yes, BM-002:2329:Yes:Yes, WM-221:10412:No:No, BF-024:7298:Yes:No, BF-007:10673:Yes:Yes, BM-024:2128:Yes:Yes, BM-022:1240:Yes:No, WM-009:8149:Yes:No, BM-016:3656:No:No, empty:10302:Yes:No, BM-011:10277:Yes:No, WM-010:2504:No:Yes, WM-018:3788:No:No, LM-200:1343:Yes:Yes, LM-215:101:Yes:Yes, BM-013:5825:Yes:Yes, BM-025:3751:Yes:Yes, WF-001:7084:No:No, WM-249:3019:No:Yes, BM-019:6420:Yes:Yes, BM-009:10334:No:Yes, LM-226:8530:No:No, BM-010:2809:No:No, WM-023:2100:No:No, WM-002:6094:Yes:Yes, BM-005:10383:Yes:Yes, WM-003:9221:Yes:Yes, LM-228:5177:Yes:Yes, BM-004:5669:Yes:Yes, BM-033:7231:Yes:No, BM-020:5754:Yes:Yes, BM-015:6744:Yes:Yes, BM-021:320:Yes:No, BM-018:2076:Yes:Yes, LM-201:787:Yes:No, BM-017:10336:Yes:Yes, WF-002:6389:Yes:Yes, WM-223:4692:No:No, BM-003:6805:No:Yes, WM-004:4833:Yes:No, LF-200:2589:Yes:No, WM-006:7631:No:Yes, WF-221:6267:No:Yes, BM-012:1576:Yes:Yes, empty:10699:Yes:Yes, empty:1532:No:No, empty:10544:No:No, WM-248:837:Yes:Yes, WM-201:5760:No:No",289
20190111231325458,,2019-01-11T23:13:25.503Z,2019-01-11T23:13:25.458Z,16,1,p4,false,A1KK732EBDOVXM,35-44,female,asian,bachelors,Crime Description; Number of Prior Crimes; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Juvenile Felony Count; Image; Ethnicity; Age; Gender; ,nxsf6qp1j9du8wie82ljgopz1,32,3," BM-004:2874:No:Yes, BF-007:4534:No:No, WM-010:3438:Yes:Yes, BM-001:7037:Yes:Yes, WM-002:654:No:No, LM-204:646:Yes:Yes, BM-013:5650:Yes:No, BM-034:8479:Yes:Yes, BF-011:6264:No:No, WM-011:7738:Yes:No, BM-010:9506:No:Yes, BM-018:692:Yes:Yes, WF-008:4641:No:No, BF-001:533:No:Yes, BM-033:4408:Yes:No, empty:2291:Yes:No, BM-025:1729:Yes:Yes, WF-002:9106:Yes:Yes, LM-203:9942:No:No, BM-020:2914:Yes:No, BF-003:4873:Yes:Yes, BM-021:8724:Yes:Yes, BM-005:4518:Yes:Yes, WM-249:10626:No:No, BF-010:6278:No:No, BM-002:7948:No:No, WM-004:9914:Yes:Yes, BM-036:640:No:Yes, WM-003:6875:No:No, BM-003:1787:Yes:No, BM-009:4112:Yes:No, empty:6791:Yes:No, empty:7051:Yes:No, BF-024:5793:Yes:Yes, BM-015:2262:No:Yes, WF-014:6432:Yes:No, BM-012:9072:Yes:Yes, BF-004:6481:No:No, WM-006:2054:No:No, BF-203:7903:No:No, LM-215:6503:Yes:Yes, WM-248:6043:Yes:No, WM-009:8867:Yes:No, WM-223:8560:Yes:No, BF-009:3674:No:No, BM-011:67:Yes:Yes, WM-221:9632:No:No, empty:2382:Yes:Yes, BM-017:10659:Yes:Yes, WF-001:5655:No:No",777
20190111231340112,,2019-01-11T23:13:40.151Z,2019-01-11T23:13:40.112Z,15,3,p4,false,A1BVG13MHBM1YD,35-44,female,caucasian,high-school,Number of Prior Crimes; Crime Description; Image; Gender; Ethnicity; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Juvenile Felony Count; Age; ,nxsjd9sjkqnbd5fzm06agzbu1BB,34,3," BM-015:7341:Yes:Yes, BM-002:5935:Yes:Yes, BM-019:9436:Yes:Yes, WM-004:7320:Yes:Yes, empty:2438:No:No, BM-010:9509:Yes:Yes, BM-005:6864:Yes:Yes, WM-018:6249:No:Yes, WM-013:5326:No:Yes, empty:3774:No:No, BM-011:10894:No:No, empty:2632:Yes:No, LM-210:10271:No:No, WM-003:963:No:No, LM-202:728:Yes:Yes, BM-012:5042:Yes:Yes, empty:2278:No:Yes, BM-013:10509:No:No, LM-200:10660:No:Yes, LF-200:8866:No:No, BM-016:9136:Yes:No, BF-024:7868:No:No, WM-002:1241:No:Yes, WM-220:863:No:No, WM-221:4931:No:Yes, WM-223:4288:No:No, WF-022:1452:No:Yes, BF-007:7166:No:No, BM-003:7916:No:No, WF-014:990:No:No, WM-012:1196:No:No, WM-006:3805:No:Yes, BM-009:7894:No:No, BM-023:934:Yes:Yes, WM-014:7807:Yes:Yes, BM-004:70:No:No, BM-001:7459:Yes:Yes, WF-026:10871:No:No, WF-002:2583:No:No, LF-202:5951:No:No, WF-001:8728:No:No, WM-023:5052:No:No, BM-021:3999:Yes:No, WM-011:10484:Yes:No, WM-201:4159:No:Yes, WF-008:8223:Yes:No, BM-025:4397:No:Yes, BM-034:2402:Yes:Yes, LM-201:9556:No:No, LM-215:7206:No:Yes",492
20190111231345659,,2019-01-11T23:13:45.701Z,2019-01-11T23:13:45.659Z,6,4,p4,false,AGRKG3YT3KMD8,25-34,male,caucasian,bachelors,Age; Number of Prior Crimes; Crime Description; ,nxs6j9b74hv795h7e3mmcre91BB,35,3," BM-017:7985:No:No, WM-248:9830:No:No, BM-020:4967:Yes:Yes, BM-003:2476:Yes:Yes, BM-004:4101:Yes:Yes, WM-023:6229:No:Yes, BF-211:5852:No:No, WM-001:9150:Yes:Yes, BM-011:6908:Yes:Yes, WM-249:3215:No:No, LM-203:10878:No:Yes, BM-029:4907:Yes:Yes, BM-034:800:No:Yes, BM-022:5330:No:Yes, WM-003:4258:No:No, WM-004:8188:Yes:No, BM-001:8882:Yes:Yes, BM-021:4637:Yes:Yes, WF-002:206:Yes:Yes, BF-024:7578:No:No, LM-226:2605:No:No, WM-009:6379:Yes:No, WM-017:10008:No:Yes, WM-018:1865:No:No, WM-006:8248:Yes:Yes, BF-007:5575:Yes:Yes, BM-002:2758:No:No, BF-027:9405:Yes:Yes, LM-215:6424:No:No, WM-010:5134:Yes:Yes, WM-013:10491:No:No, WM-012:3790:No:No, BM-018:2955:No:No, BM-012:7348:No:No, WM-015:7259:Yes:No, LM-200:9437:Yes:No, WM-011:5923:Yes:No, BM-025:3289:Yes:No, BF-001:4404:No:Yes, BM-033:8881:No:Yes, WM-223:8905:No:No, empty:7555:No:No, BF-203:4686:No:No, WM-019:552:Yes:Yes, WM-221:9045:No:No, BF-009:227:No:Yes, BM-212:8054:Yes:No, empty:7472:No:No, WM-002:4226:Yes:Yes, LM-201:893:No:No",420
20190111231414150,,2019-01-11T23:14:14.183Z,2019-01-11T23:14:14.150Z,17,2,p4,false,A3NN2AK1DFDNDU,55-64,male,asian,some-college,Number of Prior Crimes; Juvenile Felony Count; Juvenile Misdemeanor Count; Felony/Misdemeanor Status; Crime Description; Age; ,nxsdufyqubcdyvckymk5ugy1BB,33,3," WM-010:1329:Yes:Yes, BM-009:10010:No:Yes, WM-006:8747:Yes:Yes, BM-003:10997:No:No, BM-037:8191:No:No, BM-021:6606:No:No, WM-002:6056:Yes:Yes, WF-221:6818:No:Yes, BM-212:3676:Yes:No, BM-001:10536:Yes:Yes, WM-023:3444:No:Yes, LM-207:6911:No:Yes, empty:9662:Yes:No, BM-018:5123:Yes:Yes, empty:10577:No:Yes, LF-201:1795:No:No, BM-012:5515:No:No, WM-009:4634:No:Yes, BM-004:2514:Yes:Yes, LM-200:1562:No:No, WM-003:156:Yes:Yes, empty:2820:No:No, BF-203:4421:Yes:Yes, empty:6939:No:No, BM-034:4596:No:Yes, BM-002:2153:Yes:Yes, BM-010:7455:Yes:No, LM-206:1004:Yes:Yes, empty:8970:No:Yes, BM-013:5818:No:No, BF-002:446:No:No, WF-022:1153:Yes:Yes, BM-005:2211:Yes:Yes, BM-025:1526:Yes:No, WM-011:10920:Yes:No, BM-017:2930:Yes:Yes, BF-007:10851:Yes:Yes, WM-221:9170:No:No, WM-018:3941:No:No, WM-004:3229:Yes:No, BF-001:8416:No:No, BM-020:2618:Yes:Yes, BM-036:2448:No:Yes, empty:8703:No:No, LF-200:2410:Yes:No, BM-011:7615:No:No, WF-014:222:No:No, BM-015:2772:Yes:Yes, WM-001:5349:No:Yes, empty:2767:Yes:Yes",799
20190111231416514,,2019-01-11T23:14:16.558Z,2019-01-11T23:14:16.514Z,14,4,p4,false,A27O2IILV3S5YS,25-34,female,caucasian,bachelors,Number of Prior Crimes; Crime Description; Age; Gender; Juvenile Felony Count; Juvenile Misdemeanor Count; Felony/Misdemeanor Status; Ethnicity; Image; ,nxsw98fnoocyyio83wjp0001k1BB,34,3," WF-002:7355:Yes:No, empty:3841:No:No, WM-221:6525:No:Yes, BF-203:1325:No:No, WM-012:9730:No:No, BM-015:4336:Yes:No, BM-017:8681:Yes:Yes, WM-003:7526:No:Yes, LM-215:2511:Yes:No, BF-005:5544:No:No, LM-203:1430:Yes:No, BM-213:277:Yes:Yes, BM-019:3722:Yes:Yes, BF-002:6996:No:Yes, empty:5432:Yes:Yes, empty:844:Yes:No, BM-020:754:Yes:Yes, BF-001:7607:No:No, BM-024:8129:Yes:Yes, BM-023:7123:No:Yes, empty:8060:No:No, BM-212:3387:Yes:Yes, BM-012:4335:No:No, WF-001:1128:No:No, BF-024:10622:Yes:No, BM-002:2766:Yes:Yes, WM-011:8962:No:No, BF-003:2537:No:No, BM-010:3818:No:No, BM-013:9129:Yes:No, BM-044:4776:Yes:Yes, WF-014:622:No:No, BM-034:2220:Yes:Yes, WM-018:5634:No:No, BM-021:6320:Yes:Yes, BF-004:2320:No:Yes, WM-002:8354:Yes:Yes, BM-011:1250:Yes:Yes, BM-005:8239:Yes:No, BM-004:3337:Yes:Yes, empty:8379:No:No, BM-016:10359:Yes:No, BM-025:1604:Yes:Yes, WF-026:3631:No:No, BM-033:9867:Yes:No, BM-001:3925:No:Yes, WF-008:9894:Yes:Yes, BM-003:98:Yes:Yes, BM-018:8140:Yes:Yes, LM-201:4761:Yes:Yes",458
