PartitionKey,RowKey,Timestamp,ResultDateTime,BlockId,ConditionId,CampaignNumber,FeedBackIsOn,WorkerId,Age,Gender,Race,Education,Factor,Code,Score,CatchFailCorrectCount,Responses,StudyDuration
20190111041952422,,2019-01-11T04:19:52.455Z,2019-01-11T04:19:52.422Z,1,4,p3,true,A1BIN5R8FF4FQR,35-44,female,caucasian,some-college,Number of Prior Crimes; Age; Gender; Crime Description; ,nxs2zqnfe1t4wk5gvracpoire1,31,3," BF-007:1022:No:No, WM-201:2910:No:No, BM-034:8267:Yes:Yes, BM-033:855:No:No, LM-215:9501:No:No, BM-017:921:No:No, LM-201:9295:No:No, BM-003:3732:No:No, BM-036:3398:Yes:Yes, WM-013:4105:Yes:Yes, BM-212:5557:No:Yes, BM-013:8517:No:Yes, BF-027:10452:No:No, BM-010:9644:No:No, BM-016:7678:Yes:Yes, LM-206:3957:No:No, WM-012:1642:No:No, WM-003:4766:Yes:Yes, BM-004:10307:Yes:No, WM-018:5593:Yes:Yes, LM-200:8827:Yes:No, BF-003:2182:No:Yes, BM-019:2393:No:No, WF-221:1733:Yes:No, WM-014:7324:No:No, BM-001:2719:No:Yes, WF-002:6064:No:No, WM-001:8141:No:No, BM-025:10011:Yes:Yes, WM-006:7412:No:Yes, BM-002:7652:Yes:Yes, BF-213:3115:Yes:No, BM-011:1441:No:Yes, BF-224:8938:No:No, WM-004:9435:Yes:No, WM-011:8613:Yes:No, WM-221:4841:No:No, BM-009:5438:Yes:Yes, BF-024:5647:No:Yes, BF-202:8104:Yes:No, WM-002:9924:No:Yes, BM-015:1741:Yes:Yes, WM-016:10044:No:Yes, WM-023:4767:No:No, BF-001:3635:No:No, BM-021:1443:No:Yes, BF-211:61:Yes:No, BM-012:10406:No:No, BM-005:1024:No:No, BF-203:8307:Yes:No",409
20190111041956910,,2019-01-11T04:19:56.954Z,2019-01-11T04:19:56.910Z,11,4,p3,true,A3FXXVWB4808XQ,35-44,female,caucasian,some-college,Gender; Age; Crime Description; Number of Prior Crimes; ,nxsldt9crw9gh0hcgsjah2b4u1,28,3," BM-011:8565:Yes:Yes, empty:8642:No:No, WM-002:10169:No:Yes, WF-026:9484:Yes:No, WM-010:5689:Yes:No, LM-203:266:Yes:No, WF-221:9971:No:No, BM-213:3562:Yes:No, BM-212:1611:Yes:No, LM-215:7508:No:No, BM-002:8258:Yes:Yes, BM-036:9172:Yes:No, empty:279:Yes:No, WM-258:5939:Yes:No, WM-001:8777:Yes:No, BF-007:10267:Yes:No, BM-001:2907:Yes:Yes, WF-001:3293:No:No, WM-006:2638:No:No, BM-012:10703:Yes:No, BF-027:3347:Yes:Yes, WM-004:5506:Yes:Yes, BF-003:7247:Yes:Yes, BM-009:8403:Yes:Yes, BF-202:6164:No:No, BM-218:8014:Yes:Yes, BM-021:4835:No:No, BM-005:9685:No:Yes, WM-225:10560:Yes:Yes, LM-200:10931:No:No, WF-014:8534:Yes:Yes, WF-003:10580:No:No, WM-201:4694:Yes:No, WM-009:3412:No:No, WM-003:1191:No:Yes, BF-024:2152:Yes:No, WF-002:2898:No:No, BF-001:8939:No:No, BM-003:4165:No:No, empty:1157:Yes:No, LF-201:10492:Yes:No, BM-004:6668:No:Yes, WM-023:9380:Yes:No, BM-037:469:Yes:Yes, empty:10317:No:No, BM-034:6339:Yes:Yes, empty:648:No:Yes, BM-017:4139:Yes:Yes, WM-220:6687:Yes:Yes, WM-018:3950:No:Yes",515
20190111041959989,,2019-01-11T04:20:00.028Z,2019-01-11T04:19:59.989Z,5,4,p3,true,A1FYFBIFYWTMJS,,,,,Number of Prior Crimes; Juvenile Misdemeanor Count; Juvenile Felony Count; Crime Description; Felony/Misdemeanor Status; Image; Ethnicity; Age; Gender; ,nxs8wti6482a3o3ekwlvc6d6w0,27,1," BF-001:115:No:Yes, BM-017:6170:Yes:Yes, BM-023:1059:Yes:No, empty:7958:Yes:No, BM-015:6129:Yes:No, WM-010:6377:No:Yes, BM-018:3602:No:Yes, LM-200:2020:Yes:No, BM-004:7602:Yes:Yes, WM-006:3863:No:No, BM-002:2006:No:Yes, BM-044:9357:No:No, BM-033:5882:Yes:Yes, BM-206:10706:Yes:No, empty:9833:No:No, BM-020:6251:Yes:No, BM-021:5307:Yes:No, BM-010:4342:No:Yes, BM-012:10319:No:Yes, BM-011:3145:No:Yes, WM-001:2533:Yes:Yes, BM-001:2901:Yes:Yes, empty:4724:Yes:Yes, BM-037:10076:Yes:No, LM-215:2502:No:No, BM-009:6096:Yes:Yes, BM-036:1870:No:No, WM-018:5543:No:Yes, BF-002:5433:Yes:Yes, BF-024:7636:No:No, BM-025:1044:Yes:No, BM-016:7258:Yes:Yes, WM-002:1130:Yes:Yes, WM-009:10327:No:No, WM-004:3309:Yes:Yes, BM-003:2737:Yes:Yes, WF-221:10401:No:No, BM-013:7457:No:Yes, BM-019:9617:Yes:Yes, BM-024:3322:No:Yes, BM-005:2195:Yes:Yes, WM-220:2790:No:No, empty:7003:No:Yes, WF-237:6586:Yes:Yes, WM-201:2586:No:No, WM-023:2156:No:Yes, WM-003:4996:Yes:No, BF-003:1160:Yes:No, WF-001:4122:No:No, WF-003:4444:No:No",469
20190111042011021,,2019-01-11T04:20:11.061Z,2019-01-11T04:20:11.021Z,8,4,p3,true,A1FQB216LOZDCK,25-34,male,caucasian,some-college,Juvenile Felony Count; Number of Prior Crimes; Felony/Misdemeanor Status; ,nxs8k89if1v6dfro6r7qhr3pf1,26,3," WM-006:4255:Yes:No, BM-001:10836:Yes:Yes, WM-201:363:Yes:Yes, WM-010:7257:No:Yes, WM-002:1834:No:No, LM-215:3146:No:Yes, empty:765:Yes:Yes, WM-023:2078:Yes:Yes, WF-002:7340:No:Yes, BM-005:265:Yes:Yes, LM-200:763:Yes:Yes, BM-019:3056:No:No, BM-002:4436:Yes:Yes, BM-012:6658:No:Yes, BM-022:8835:No:No, WF-001:10499:Yes:Yes, BM-018:9747:Yes:Yes, BM-003:5485:No:Yes, WM-004:6443:Yes:No, BM-015:5224:Yes:Yes, WM-024:4730:No:Yes, BM-021:3761:No:Yes, LM-201:7445:No:Yes, BF-001:2121:Yes:No, BM-016:5354:Yes:Yes, BM-017:4076:Yes:No, BM-009:1796:Yes:Yes, BM-004:1904:Yes:No, BM-011:7788:Yes:Yes, LM-206:7723:No:No, LM-226:8036:Yes:No, WM-017:829:Yes:Yes, WM-221:189:Yes:No, WM-003:8045:Yes:Yes, WM-019:5553:No:No, BM-010:9031:No:Yes, WM-018:3483:Yes:No, empty:10498:Yes:No, WM-015:7754:Yes:Yes, WM-001:9488:No:Yes, BM-020:122:No:Yes, BM-025:10979:No:No, WM-248:3585:Yes:Yes, WM-223:7914:Yes:No, BF-003:8526:No:No, WM-009:9832:Yes:Yes, BM-212:8278:No:Yes, BM-013:956:Yes:Yes, empty:2396:Yes:No, BM-034:6205:No:Yes",170
20190111042013418,,2019-01-11T04:20:13.462Z,2019-01-11T04:20:13.418Z,13,4,p3,true,A2DFXQ3QVQ9ELH,35-44,male,caucasian,bachelors,Number of Prior Crimes; Age; Crime Description; ,nxsb094kxrgeps98xuy5n7igq1,32,3," WM-223:5921:No:Yes, WM-221:1244:No:No, BM-016:10643:No:No, BM-018:9475:Yes:No, WM-249:6570:Yes:No, WM-011:8761:Yes:Yes, WM-003:2446:Yes:Yes, empty:1530:No:No, WM-012:7821:No:No, BM-015:8355:Yes:No, WM-023:3488:Yes:No, WF-002:8794:No:No, BM-013:9745:Yes:Yes, BF-007:1144:Yes:No, BM-021:5727:Yes:No, BF-003:4834:Yes:No, BF-211:3636:Yes:No, LM-201:3113:No:Yes, WM-002:4612:Yes:Yes, BM-025:2681:No:No, BF-027:7381:No:No, WM-004:6661:No:No, BF-203:10449:No:No, BM-011:8264:No:Yes, BF-024:7962:No:No, BM-010:10975:Yes:No, WF-001:1874:No:No, BM-009:7488:Yes:Yes, BM-017:2519:Yes:Yes, BM-005:2865:Yes:Yes, WM-001:5535:Yes:Yes, BM-034:3480:No:No, WM-248:2484:No:No, LF-200:10243:No:No, BM-003:2654:No:No, LM-215:5128:No:No, empty:9392:No:No, BM-002:7581:Yes:Yes, BM-033:6631:No:Yes, empty:4476:Yes:Yes, WM-006:366:No:Yes, WM-201:1682:No:No, BM-012:4933:Yes:No, WM-018:10686:No:No, BM-001:8285:Yes:Yes, BM-004:210:No:Yes, BF-001:8000:Yes:Yes, WM-220:9041:No:No, WM-024:5138:No:Yes, empty:6022:No:Yes",448
20190111042017369,,2019-01-11T04:20:17.407Z,2019-01-11T04:20:17.369Z,6,4,p3,true,A3BFMY5OX2WMUW,25-34,male,caucasian,high-school,Crime Description; Number of Prior Crimes; Felony/Misdemeanor Status; Ethnicity; Gender; Age; Juvenile Misdemeanor Count; Image; Juvenile Felony Count; ,nxsdscbjl4hk0gla0fnc450e1,28,3," LM-203:10878:Yes:Yes, BF-203:4686:No:No, BM-025:3289:Yes:No, WM-006:8248:Yes:Yes, WM-223:8905:No:No, BM-003:2476:Yes:Yes, BM-017:7985:No:No, empty:7555:No:No, BM-212:8054:Yes:No, WM-011:5923:Yes:No, WM-018:1865:No:No, WM-003:4258:Yes:No, BF-001:4404:No:Yes, BM-021:4637:No:Yes, WF-002:206:Yes:Yes, empty:7472:No:No, BM-002:2758:Yes:No, WM-009:6379:Yes:No, LM-201:893:No:No, BM-018:2955:No:No, WM-013:10491:No:No, BM-012:7348:No:No, LM-200:9437:No:No, WM-019:552:Yes:Yes, BM-020:4967:No:Yes, WM-023:6229:Yes:Yes, WM-002:4226:Yes:Yes, WM-221:9045:No:No, WM-015:7259:No:No, LM-215:6424:Yes:No, WM-001:9150:No:Yes, BF-024:7578:No:No, BF-211:5852:Yes:No, WM-010:5134:No:Yes, BM-001:8882:Yes:Yes, LM-226:2605:Yes:No, BM-033:8881:No:Yes, WM-004:8188:Yes:No, BF-007:5575:Yes:Yes, BM-034:800:No:Yes, WM-012:3790:No:No, WM-249:3215:No:No, BF-009:227:No:Yes, WM-248:9830:No:No, BF-027:9405:No:Yes, WM-017:10008:No:Yes, BM-011:6908:Yes:Yes, BM-029:4907:No:Yes, BM-004:4101:Yes:Yes, BM-022:5330:No:Yes",589
20190111042019073,,2019-01-11T04:20:19.121Z,2019-01-11T04:20:19.073Z,5,4,p3,true,A1WNVR6YKJ8HAZ,25-34,male,caucasian,bachelors,Number of Prior Crimes; Felony/Misdemeanor Status; Crime Description; Age; ,nxs97pczq50u3u6rph5fke9jh1BB,33,3," WM-006:3863:No:No, WM-220:2790:Yes:No, BF-002:5433:No:Yes, WM-001:2533:No:Yes, BM-016:7258:Yes:Yes, BM-013:7457:Yes:Yes, BM-003:2737:No:Yes, empty:9833:Yes:No, BM-012:10319:Yes:Yes, LM-200:2020:Yes:No, BM-009:6096:Yes:Yes, WM-003:4996:Yes:No, WM-002:1130:Yes:Yes, BM-206:10706:No:No, BM-017:6170:Yes:Yes, BM-004:7602:Yes:Yes, BM-019:9617:Yes:Yes, empty:7958:Yes:No, WM-009:10327:No:No, BM-021:5307:Yes:No, WM-010:6377:Yes:Yes, WM-201:2586:Yes:No, BF-003:1160:No:No, BM-015:6129:Yes:No, BM-024:3322:No:Yes, WF-003:4444:No:No, BM-044:9357:Yes:No, WF-001:4122:No:No, WM-018:5543:Yes:Yes, BM-018:3602:Yes:Yes, WM-004:3309:Yes:Yes, WF-237:6586:Yes:Yes, BM-005:2195:Yes:Yes, BM-011:3145:Yes:Yes, WF-221:10401:No:No, BM-033:5882:Yes:Yes, BM-037:10076:Yes:No, BM-023:1059:No:No, empty:4724:Yes:Yes, BF-001:115:Yes:Yes, BM-025:1044:Yes:No, BF-024:7636:No:No, BM-010:4342:Yes:Yes, BM-001:2901:Yes:Yes, WM-023:2156:Yes:Yes, BM-002:2006:Yes:Yes, BM-020:6251:Yes:No, LM-215:2502:Yes:No, empty:7003:Yes:Yes, BM-036:1870:No:No",375
20190111042021127,,2019-01-11T04:20:21.160Z,2019-01-11T04:20:21.127Z,9,4,p3,true,A34AYCNA4VHI3B,25-34,female,african-american,some-college,Number of Prior Crimes; Felony/Misdemeanor Status; Crime Description; Juvenile Felony Count; Juvenile Misdemeanor Count; Age; Gender; Image; Ethnicity; ,nxszoae72ffr5ei7zo4h1s5e0BB,36,2," empty:8891:Yes:Yes, BF-003:8705:Yes:Yes, LM-200:9746:No:No, BF-027:5096:No:No, BM-029:9040:Yes:No, BF-005:9811:Yes:Yes, BM-017:10652:No:Yes, BM-011:8118:Yes:No, WM-011:3298:Yes:No, WF-221:4441:No:No, BM-005:8292:Yes:Yes, WF-002:8791:No:No, BM-018:10985:Yes:Yes, BM-021:7323:Yes:Yes, BM-025:7178:Yes:Yes, BM-038:9163:Yes:Yes, BM-034:9534:Yes:Yes, BM-013:10167:Yes:Yes, BM-001:5600:No:Yes, LF-227:9055:No:Yes, BM-033:6595:No:No, BM-010:5370:No:No, empty:8259:No:No, WM-002:5821:Yes:No, BM-032:8253:No:No, WM-223:1689:Yes:Yes, BM-002:6916:Yes:No, AM-205:730:No:No, LM-201:10369:No:No, WM-001:5670:Yes:Yes, BF-004:9367:Yes:Yes, BM-003:5420:Yes:Yes, WM-221:5342:Yes:No, BF-001:1212:No:Yes, BF-006:2405:No:No, BM-004:5074:No:Yes, BF-024:8847:Yes:Yes, BM-022:6862:Yes:No, WM-004:1559:Yes:No, LM-215:919:Yes:Yes, BM-009:9852:Yes:Yes, WM-018:2567:No:No, BM-020:5745:Yes:No, empty:2780:No:No, BM-041:1314:Yes:Yes, WM-012:1446:No:No, BM-012:8306:Yes:Yes, WM-006:807:No:No, WM-003:10925:Yes:Yes, WM-248:4510:No:No",547
20190111042028006,,2019-01-11T04:20:28.046Z,2019-01-11T04:20:28.006Z,12,4,p3,true,A2YTQDLACTLIBA,55-64,female,caucasian,bachelors,Number of Prior Crimes; Felony/Misdemeanor Status; Juvenile Felony Count; Juvenile Misdemeanor Count; Crime Description; Gender; Age; Ethnicity; Image; ,nxsx0jbx84pjoca0s16h73761,26,3," LM-201:8929:No:Yes, BM-022:3022:Yes:No, BM-034:7112:Yes:Yes, BM-009:10656:No:No, BF-002:3508:No:No, BF-003:2765:No:No, empty:4186:No:No, WM-220:7640:Yes:Yes, BM-041:4881:Yes:No, WM-201:4701:Yes:No, WM-001:7675:No:Yes, BM-038:9523:Yes:Yes, WM-004:2917:Yes:No, BM-001:2959:Yes:No, WM-006:9597:No:No, WM-003:9563:Yes:No, BM-003:9953:Yes:Yes, LM-215:7234:Yes:No, BM-021:5678:Yes:Yes, WF-240:9246:No:No, WM-225:1578:Yes:No, WM-018:163:Yes:No, BM-002:8308:Yes:Yes, BM-010:3182:Yes:No, empty:2140:Yes:No, LM-203:510:Yes:No, BM-032:215:Yes:No, BM-013:8885:Yes:Yes, BM-029:4643:Yes:Yes, LM-202:10935:Yes:Yes, BM-016:1629:Yes:No, WF-014:1615:No:No, BM-004:603:Yes:No, BM-015:1943:No:Yes, WF-001:5454:No:Yes, BM-018:4940:Yes:Yes, WF-026:6769:No:No, WM-023:2456:Yes:No, empty:4371:No:No, BM-005:7427:Yes:No, BM-011:1467:Yes:Yes, WF-237:5635:Yes:No, BM-012:2543:Yes:No, WF-221:8107:No:No, BM-020:887:Yes:Yes, WM-221:9785:No:No, BM-017:9303:No:No, BF-007:6574:Yes:Yes, BF-001:6000:No:Yes, WM-002:7987:Yes:Yes",530
20190111042042612,,2019-01-11T04:20:42.648Z,2019-01-11T04:20:42.612Z,11,4,p3,true,A2QPMJ4GADLUW2,35-44,male,caucasian,bachelors,Number of Prior Crimes; Crime Description; Felony/Misdemeanor Status; Gender; Age; Juvenile Felony Count; Juvenile Misdemeanor Count; ,nxs3vef3ub6jzsrh4jx986yn7rq921BB,33,3," WM-006:2638:No:No, WM-220:6687:Yes:Yes, BM-012:10703:Yes:No, empty:8642:No:No, BM-037:469:No:Yes, WF-014:8534:Yes:Yes, BM-218:8014:Yes:Yes, WF-221:9971:No:No, empty:10317:No:No, WF-002:2898:No:No, BF-007:10267:Yes:No, WM-018:3950:Yes:Yes, WM-258:5939:No:No, BM-213:3562:No:No, WM-201:4694:No:No, LF-201:10492:Yes:No, BM-212:1611:Yes:No, BM-009:8403:No:Yes, LM-203:266:No:No, WM-002:10169:No:Yes, LM-215:7508:No:No, WF-001:3293:No:No, WM-009:3412:No:No, WF-003:10580:No:No, BM-034:6339:Yes:Yes, empty:279:No:No, BM-004:6668:No:Yes, WM-010:5689:Yes:No, WM-001:8777:No:No, BM-017:4139:Yes:Yes, BF-024:2152:No:No, WM-023:9380:Yes:No, BM-005:9685:No:Yes, WM-004:5506:Yes:Yes, WF-026:9484:No:No, WM-225:10560:No:Yes, BF-027:3347:Yes:Yes, BM-003:4165:No:No, BF-001:8939:No:No, WM-003:1191:No:Yes, empty:1157:Yes:No, BM-036:9172:No:No, LM-200:10931:Yes:No, empty:648:No:Yes, BM-011:8565:Yes:Yes, BM-002:8258:Yes:Yes, BM-001:2907:Yes:Yes, BF-003:7247:No:Yes, BF-202:6164:No:No, BM-021:4835:No:No",554
20190111042054466,,2019-01-11T04:20:54.500Z,2019-01-11T04:20:54.466Z,4,4,p3,true,A1FSMIGNLQYMU0,35-44,female,caucasian,masters,Age; Gender; Ethnicity; Image; Crime Description; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Number of Prior Crimes; Juvenile Felony Count; ,nxsyxic1m6mmdhu040yv5uymp0,25,2," BM-212:3794:Yes:Yes, BM-024:9686:No:No, BM-012:10700:No:Yes, WM-011:5449:Yes:No, BM-016:9336:Yes:No, LF-200:9609:No:Yes, BM-019:1166:Yes:Yes, WM-018:9242:No:No, WF-221:10958:Yes:No, WM-002:4558:Yes:No, BM-022:9820:No:No, BM-015:9467:Yes:Yes, BM-018:8532:No:No, BM-020:42:No:Yes, empty:3315:Yes:No, BM-034:853:No:No, BF-024:7517:Yes:No, BM-010:9933:No:Yes, WM-001:9352:Yes:No, BM-001:8924:Yes:Yes, BM-017:10137:No:No, WF-002:7437:Yes:Yes, LM-215:4193:No:No, BF-007:7830:Yes:Yes, BM-004:9919:No:No, WM-012:9231:Yes:No, BF-211:685:No:Yes, LM-206:6546:Yes:No, BF-027:6171:No:No, WM-023:10591:Yes:Yes, BF-203:2773:No:Yes, empty:9328:Yes:No, BF-001:9586:Yes:Yes, empty:10709:No:No, WF-001:5127:Yes:No, BM-013:3848:Yes:Yes, LM-200:6386:No:Yes, BM-009:2228:Yes:Yes, BM-011:4290:Yes:No, WF-237:4117:Yes:No, BM-003:5489:Yes:Yes, BM-005:1162:No:Yes, WM-003:3738:No:No, WM-024:1856:Yes:No, BM-002:1385:Yes:Yes, empty:5985:No:No, BM-026:7199:Yes:No, LM-226:9399:No:Yes, BM-023:10150:No:Yes, WM-004:5830:No:No",317
20190111042100126,,2019-01-11T04:21:00.157Z,2019-01-11T04:21:00.126Z,7,4,p3,true,A1C1738I8H2196,25-34,male,hispanic,some-college,Gender; Ethnicity; Age; Crime Description; Felony/Misdemeanor Status; Number of Prior Crimes; Image; Juvenile Misdemeanor Count; Juvenile Felony Count; ,nxsgi6pmkr3yqpte54my1e210,31,2," LM-201:1032:Yes:Yes, WM-011:9524:Yes:No, empty:5114:Yes:Yes, WF-008:10540:No:Yes, BF-002:5383:Yes:Yes, empty:2072:No:No, WM-003:9268:Yes:Yes, WF-002:9979:Yes:No, WM-006:3552:No:No, BM-009:5263:Yes:Yes, BM-001:6319:Yes:Yes, WM-018:6801:Yes:No, LM-200:10134:Yes:Yes, WM-004:2897:No:Yes, BM-021:3692:Yes:Yes, WM-001:2937:No:Yes, BM-019:9801:Yes:No, WF-022:3408:No:Yes, empty:3122:No:No, BF-007:4028:No:No, WM-223:5993:Yes:No, BM-011:2854:Yes:Yes, BM-004:10677:Yes:Yes, BM-003:5027:Yes:Yes, LM-215:10528:Yes:No, WM-249:2353:No:No, BF-003:5223:Yes:Yes, BM-034:7605:Yes:Yes, BM-013:9921:Yes:No, BM-012:3642:Yes:Yes, WM-221:10721:Yes:No, BF-009:2718:No:Yes, WM-201:8171:No:No, BM-016:7245:Yes:Yes, BM-002:700:Yes:Yes, WF-001:5850:Yes:Yes, BM-005:10921:Yes:No, empty:5886:No:No, BM-015:7012:Yes:No, WM-220:7468:Yes:Yes, WM-023:3783:No:No, BF-001:1871:Yes:Yes, BM-025:4403:Yes:No, WM-248:4609:No:No, BF-004:6980:Yes:Yes, WM-012:4655:Yes:No, WM-002:3246:No:No, BF-010:332:Yes:No, BF-203:5057:Yes:No, BM-010:3574:Yes:Yes",490
20190111042101790,,2019-01-11T04:21:01.823Z,2019-01-11T04:21:01.790Z,4,4,p3,true,A2M5I4KGKF9J7Q,35-44,male,caucasian,associates,Number of Prior Crimes; Crime Description; Age; Felony/Misdemeanor Status; ,nxsvto8nxzm67kjh4s9i2ygs1BB,38,3," BM-003:5489:Yes:Yes, WF-221:10958:No:No, BM-004:9919:No:No, LM-206:6546:No:No, BF-211:685:No:Yes, empty:5985:No:No, WF-002:7437:Yes:Yes, BM-018:8532:No:No, BM-019:1166:Yes:Yes, BF-203:2773:Yes:Yes, BM-002:1385:Yes:Yes, WM-011:5449:No:No, WM-002:4558:No:No, WM-018:9242:No:No, BM-001:8924:No:Yes, WM-003:3738:Yes:No, BF-001:9586:No:Yes, BF-024:7517:No:No, BM-026:7199:No:No, LM-215:4193:No:No, empty:10709:No:No, BF-027:6171:No:No, WF-001:5127:No:No, LF-200:9609:Yes:Yes, BM-012:10700:Yes:Yes, BM-034:853:No:No, empty:3315:No:No, WM-004:5830:Yes:No, BM-010:9933:Yes:Yes, WF-237:4117:No:No, BM-005:1162:Yes:Yes, BM-017:10137:No:No, LM-226:9399:No:Yes, BM-016:9336:Yes:No, WM-012:9231:Yes:No, BM-022:9820:No:No, BM-024:9686:No:No, empty:9328:No:No, BM-023:10150:Yes:Yes, BM-020:42:Yes:Yes, BF-007:7830:No:Yes, LM-200:6386:Yes:Yes, BM-009:2228:Yes:Yes, WM-023:10591:Yes:Yes, BM-015:9467:No:Yes, WM-024:1856:No:No, WM-001:9352:Yes:No, BM-013:3848:Yes:Yes, BM-011:4290:No:No, BM-212:3794:No:Yes",386
20190111042107107,,2019-01-11T04:21:07.146Z,2019-01-11T04:21:07.107Z,7,4,p3,true,A3C5G8LGIAW0XL,35-44,female,native-american,bachelors,Age; Gender; Number of Prior Crimes; Crime Description; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Juvenile Felony Count; Ethnicity; Image; ,nxsk0bftxkvaomjwd4zhlavk1BB,37,3," LM-200:10134:Yes:Yes, BM-013:9921:Yes:No, BM-010:3574:Yes:Yes, WM-220:7468:No:Yes, BM-009:5263:Yes:Yes, WM-221:10721:No:No, LM-201:1032:No:Yes, WF-001:5850:Yes:Yes, empty:2072:No:No, BM-001:6319:Yes:Yes, BF-002:5383:Yes:Yes, empty:3122:No:No, BF-004:6980:Yes:Yes, WM-006:3552:No:No, BM-025:4403:No:No, WM-248:4609:No:No, WM-011:9524:Yes:No, BF-009:2718:Yes:Yes, WM-001:2937:Yes:Yes, BM-034:7605:No:Yes, WM-249:2353:No:No, WM-223:5993:No:No, BM-004:10677:Yes:Yes, WM-201:8171:No:No, WM-018:6801:Yes:No, BM-015:7012:Yes:No, WM-004:2897:Yes:Yes, BM-016:7245:Yes:Yes, BM-003:5027:Yes:Yes, WM-023:3783:No:No, WF-008:10540:No:Yes, empty:5886:No:No, BM-005:10921:Yes:No, BF-203:5057:No:No, WF-022:3408:Yes:Yes, LM-215:10528:No:No, WM-012:4655:Yes:No, BF-003:5223:Yes:Yes, BM-019:9801:No:No, BM-002:700:Yes:Yes, WM-003:9268:Yes:Yes, BF-010:332:No:No, BM-012:3642:No:Yes, WF-002:9979:No:No, WM-002:3246:No:No, BM-021:3692:No:Yes, BM-011:2854:Yes:Yes, BF-001:1871:No:Yes, empty:5114:Yes:Yes, BF-007:4028:No:No",566
20190111042108287,,2019-01-11T04:21:08.330Z,2019-01-11T04:21:08.287Z,10,4,p3,true,A1YB9RVC9N4QZN,25-34,female,caucasian,bachelors,Age; Crime Description; Number of Prior Crimes; Felony/Misdemeanor Status; Juvenile Misdemeanor Count; Juvenile Felony Count; ,nxsvud302sk05lilfuhg7w0x1BB,33,3," BM-012:5369:No:No, WM-201:3952:No:No, BF-007:5372:No:No, BM-018:10136:Yes:Yes, WM-009:2841:Yes:No, BM-003:8471:Yes:Yes, WM-012:5563:No:Yes, BF-001:657:Yes:Yes, BM-034:6449:Yes:Yes, LM-207:9495:Yes:Yes, WM-018:6360:No:No, BM-017:7099:Yes:No, AM-219:4593:No:No, BM-011:2400:Yes:No, BM-218:3255:No:No, BM-002:5249:No:No, BM-036:480:Yes:Yes, WM-002:4182:Yes:No, BM-016:1718:Yes:Yes, BM-013:22:Yes:No, BM-010:5069:Yes:Yes, BM-005:6690:Yes:Yes, BM-009:10949:Yes:Yes, WM-011:5623:No:Yes, LM-201:9831:No:Yes, WF-014:1841:No:No, BF-010:4520:Yes:Yes, BM-213:4754:Yes:No, BF-009:4748:No:No, WM-001:4524:No:No, empty:5968:Yes:Yes, LM-215:7148:Yes:No, WM-004:4870:Yes:No, WF-002:8438:Yes:Yes, WM-013:7847:No:No, WF-022:1300:No:No, BM-020:5387:No:Yes, LM-202:8863:Yes:Yes, empty:3055:No:No, WM-221:2687:No:No, LM-200:8563:No:No, WM-024:3110:No:Yes, BM-004:5673:Yes:Yes, BM-212:2165:No:Yes, WM-003:10807:Yes:Yes, BF-203:3084:No:No, BM-015:9229:Yes:No, WM-023:208:No:Yes, BM-001:1522:Yes:No, WM-006:3641:No:No",607
20190111042113034,,2019-01-11T04:21:13.068Z,2019-01-11T04:21:13.034Z,2,4,p3,true,AUSDM3KALROGI,35-44,female,asian,bachelors,Age; Number of Prior Crimes; Crime Description; ,nxs8or0m56l9i8si8sgchig8f1,27,3," WF-001:7897:No:Yes, BM-022:5270:No:No, BM-001:3854:Yes:Yes, WM-201:2034:Yes:No, WM-225:10748:No:No, WM-002:375:Yes:No, WM-013:6884:No:No, BM-016:10220:Yes:No, WM-012:726:Yes:Yes, empty:4991:Yes:Yes, BF-001:4860:Yes:No, BM-004:913:Yes:Yes, WM-223:4629:No:Yes, WM-018:4977:Yes:Yes, BM-005:7920:Yes:No, BM-015:4098:Yes:Yes, BM-025:838:Yes:No, BM-213:6240:No:No, BM-011:4546:No:Yes, LM-200:9634:Yes:No, empty:5500:Yes:No, WM-004:10423:Yes:Yes, BM-218:2703:Yes:No, BM-010:8046:Yes:Yes, WM-023:1066:Yes:No, BM-018:794:Yes:Yes, WF-005:408:Yes:No, BM-019:1361:Yes:Yes, BM-021:6207:No:Yes, empty:7032:No:No, BM-020:1490:Yes:Yes, BM-009:3647:Yes:No, empty:3248:Yes:Yes, BM-012:9407:Yes:No, BM-002:1103:Yes:No, BM-017:7834:No:No, BM-013:4640:No:Yes, BM-003:1941:No:No, WM-220:282:Yes:Yes, BM-212:5765:Yes:No, WM-011:10502:No:No, WM-221:2002:Yes:No, empty:3010:No:No, BF-024:1195:Yes:No, BM-034:4943:Yes:Yes, AM-215:8162:No:No, WM-003:2525:No:No, WF-221:6189:No:No, WF-003:5049:No:No, BM-225:4161:No:Yes",403
